UniqueCount	AmbigCount
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	0
3	0
0	0
0	0
1	0
0	2
0	2
0	0
1	0
5	0
0	1
0	1
8	0
0	0
0	0
0	0
1	0
2	8
0	8
7	3
0	3
0	3
0	2
0	3
0	0
0	2
0	2
0	2
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	2
9	2
0	1
0	1
0	0
0	0
0	0
0	0
0	2
2	2
1	2
0	0
0	4
0	4
0	4
0	3
0	4
0	4
0	3
0	3
0	3
0	2
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	19
0	28
0	30
0	25
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
8	14
4	8
0	14
0	0
0	0
0	1
0	1
0	1
0	1
0	6
0	5
0	5
0	6
1	13
0	13
0	0
0	1
0	1
9	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1
0	3
0	3
0	3
0	3
0	1
0	0
0	0
0	2
0	2
0	2
1	0
2	12
0	8
0	8
0	5
0	0
0	5
0	4
0	4
0	3
0	3
0	3
0	0
0	5
0	5
0	0
0	0
1	17
0	17
0	2
0	2
8	21
0	21
1	11
1	11
0	16
0	13
0	12
14	0
0	7
0	7
0	7
0	7
6	0
0	0
0	0
0	0
0	0
1	1
2	3
0	3
0	3
0	3
0	3
0	3
1	3
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	0
0	2
0	2
0	3
0	3
0	3
0	0
20	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	31
0	20
0	23
2	26
2	0
0	6
0	6
0	5
0	0
3	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	3
0	0
0	0
0	0
0	15
0	15
0	15
0	11
0	14
0	0
0	6
0	6
0	6
0	0
0	0
0	1
0	1
0	1
0	6
0	7
0	8
0	12
17	0
0	3
0	0
2	105
0	105
0	1
0	1
0	16
0	16
0	13
0	10
1	15
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
2	1
0	0
0	0
0	0
1	0
0	1
0	1
0	1
0	1
0	1
0	6
1	9
0	9
0	5
0	6
0	6
0	6
0	5
1	4
0	1
0	1
0	0
0	0
23	0
0	0
0	0
0	0
1	4
0	2
0	2
0	15
0	14
0	14
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	19
2	19
10	0
48	0
0	3
1	3
2	1
0	13
0	18
0	13
3	0
0	1
0	1
0	0
0	0
46	23
0	23
0	0
0	116
0	93
0	99
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	10
0	10
29	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	24
0	22
476	0
1	2
0	2
0	2
0	3
0	3
0	0
0	0
0	0
0	0
3	0
0	0
17	0
0	0
0	9
0	7
0	5
1	0
0	0
4	6
0	6
6	6
0	6
2	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	20
0	23
0	24
2	20
0	0
16	0
0	0
2	8
2	8
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
7	3
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	1
0	1
0	0
0	4
0	5
0	3
4	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
1	11
0	11
9	0
0	1
0	0
0	0
0	0
0	0
0	11
0	11
0	11
0	11
0	11
2	8
3	0
2	9
0	9
0	0
0	0
0	0
12	0
0	0
0	0
0	3
0	3
0	3
0	0
0	2
0	2
0	1
0	2
0	1
3	0
6	0
0	15
1	15
0	15
2	6
0	6
0	0
0	0
29	21
0	21
1	21
0	1
0	1
0	1
0	2
0	2
0	0
0	0
0	13
0	14
0	11
0	1
0	1
0	1
0	1
1	0
0	3
0	3
0	0
0	0
0	0
0	16
0	16
0	17
2	17
0	0
1	0
0	11
0	11
1	9
0	8
0	7
0	3
0	5
0	4
0	4
0	5
1	5
0	5
0	94
0	94
19	94
0	94
0	89
0	3
0	3
7	0
0	0
0	0
0	0
0	6
0	6
4	0
5	0
1	0
3	0
0	0
0	0
0	4
0	4
0	0
10	5
0	5
3	0
0	0
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	9
0	9
0	0
2	0
0	0
1	0
0	0
0	24
1	12
0	19
0	17
0	0
16	0
0	0
0	0
0	0
0	2
0	0
14	33
0	34
1	34
0	0
0	1
0	2
0	1
0	4
0	1
0	1
0	4
0	2
0	4
0	0
0	1
0	1
0	1
0	0
0	14
1	13
0	14
1	14
0	11
0	12
0	10
0	0
1	0
0	0
1	0
0	6
0	5
0	5
0	3
0	6
0	0
0	0
0	0
0	0
4	0
20	1
0	2
0	2
0	2
0	2
1	2
0	2
0	2
0	7
0	6
0	4
0	0
6	0
0	0
10	0
0	0
2	6
0	6
0	6
1	1
0	1
0	5
10	0
0	7
0	7
0	7
9	0
0	4
0	4
0	4
0	4
0	4
0	4
0	0
1	1
0	1
0	0
0	0
0	0
5	0
0	2
0	2
0	2
0	2
0	2
0	1
2	1
0	1
0	0
0	0
0	0
0	0
2	0
1	3
0	3
0	2
1	0
0	1
0	1
1	0
2	5
0	5
0	9
1	9
0	9
0	6
1	7
0	0
0	0
0	0
0	0
0	0
4	19
0	19
6	0
2	0
4	0
1	0
0	0
0	34
0	34
0	23
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	22
0	18
0	19
0	3
0	3
0	1
0	4
0	4
0	4
0	2
0	0
0	0
1	0
0	0
1	0
2	0
0	0
0	22
1	16
0	18
0	0
0	0
0	5
0	5
0	8
0	6
3	10
0	10
11	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	5
1	5
0	5
5	35
3	35
0	35
0	35
0	0
0	0
0	0
0	0
5	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
5	0
0	0
0	30
0	39
0	27
0	29
4	0
0	0
0	1
0	1
0	3
0	3
1	1
0	1
0	1
0	0
0	0
3	0
0	0
0	0
0	0
0	0
16	29
1	29
0	0
46	0
2	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	25
0	25
0	25
3	25
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
2	8
0	8
2	0
0	0
0	0
0	0
0	0
5	7
0	7
0	0
8	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
3	20
0	20
0	0
0	0
0	0
3	19
0	14
0	17
0	19
0	0
0	0
0	1
0	1
1	1
0	1
16	0
0	0
0	0
0	36
0	32
0	21
0	11
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	18
0	18
0	0
0	0
0	15
0	15
0	15
0	13
1	7
0	7
0	7
38	0
0	0
1	0
0	1
0	1
0	1
0	0
0	0
0	0
1	0
1	8
0	8
0	8
0	8
0	8
0	13
0	13
0	15
0	15
0	15
0	9
0	0
19	27
0	27
0	0
0	0
0	10
0	10
0	2
0	2
0	1
0	1
0	0
0	6
0	6
0	0
16	4
9	0
0	0
0	17
0	15
0	16
2	17
0	1
0	1
0	0
0	0
0	0
101	0
0	5
1	5
0	0
0	0
0	0
0	16
0	16
0	16
1	16
0	16
0	11
7	11
0	0
0	0
0	0
0	2
3	1
0	1
1	5
2	5
0	5
0	3
0	3
0	0
0	0
0	11
0	9
0	11
0	9
0	11
0	8
3	8
0	8
0	5
1	15
0	15
0	16
3	16
6	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	6
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	5
0	5
0	3
0	3
1	3
0	3
0	3
0	9
0	9
1	9
1	9
1	4
0	4
0	4
0	3
0	0
0	0
2	3
0	3
0	2
0	2
0	2
6	0
0	0
0	0
1	0
0	25
2	29
0	32
6	29
0	26
0	26
1	28
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	4
2	0
3	0
5	2
4	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	3
0	2
0	3
0	2
2	0
0	0
0	0
1	0
2	0
13	0
0	0
0	0
0	33
0	30
0	31
0	24
0	0
1	0
4	0
0	0
0	0
0	2
1	2
3	0
0	0
27	0
0	0
0	3
1	3
0	3
0	3
0	0
46	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	2
0	4
0	5
0	5
0	5
0	5
0	0
0	0
11	0
1	6
0	6
0	7
4	81
5	81
2	81
0	0
0	0
0	3
0	6
0	3
0	6
0	2
0	3
0	2
0	1
0	12
0	9
0	12
0	5
0	8
0	1
0	1
0	2
0	2
0	2
8	0
0	0
0	0
0	11
1	11
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	18
0	18
0	16
9	0
0	0
0	0
0	5
0	5
0	4
0	1
0	4
3	3
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	1
0	1
2	0
1	6
0	6
1	3
0	3
5	0
0	0
0	0
0	0
4	3
4	3
0	0
0	0
0	0
0	0
0	5
0	4
0	4
0	5
0	0
0	0
0	0
2	0
0	0
2	0
8	0
0	0
0	0
4	0
1	11
0	14
0	11
0	11
0	11
0	12
0	0
0	0
0	0
0	0
0	0
0	5
0	5
2	29
0	29
0	0
0	0
0	0
0	0
0	0
0	23
1	22
0	15
0	0
0	0
2	0
9	48
0	50
1	67
0	1
0	1
0	0
1	0
0	3
4	3
1	9
0	9
0	0
0	0
0	2
0	2
0	13
0	13
0	13
0	13
0	12
1	0
57	0
12	0
0	0
0	0
0	0
0	0
1	2
0	2
5	0
0	0
7	0
0	0
0	0
2	0
0	0
0	7
0	9
0	6
0	2
0	8
2	8
0	8
7	0
0	0
0	5
0	5
0	6
0	4
0	6
0	20
0	17
3	15
0	15
0	16
0	17
0	15
0	9
2	0
0	0
0	0
0	1
0	1
2	5
0	5
1	0
0	0
0	0
16	0
0	0
0	13
0	12
0	13
0	0
0	1
0	1
0	0
0	9
0	7
0	7
0	7
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	3
0	3
0	0
0	3
0	3
0	2
0	3
0	3
0	3
0	1
0	3
0	2
0	3
0	3
0	3
0	3
1	0
0	0
0	0
0	0
5	0
0	0
0	1
0	0
0	12
0	12
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	3
0	3
0	1
0	1
4	0
3	30
0	30
2	2
0	2
2	5
0	5
10	0
2	0
21	0
0	0
2	1
0	3
0	3
0	16
1	7
0	16
0	0
0	0
0	0
0	0
0	8
0	5
0	5
0	3
0	1
0	1
0	0
0	15
0	17
0	15
1	13
0	13
0	15
0	15
0	0
0	0
1	43
1	36
0	37
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
8	0
0	1
0	1
0	1
0	12
0	11
0	8
0	0
0	6
0	5
0	8
0	10
0	7
0	8
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	9
0	9
0	8
0	0
0	0
0	0
4	2
0	1
0	1
0	0
0	0
0	0
7	0
0	0
0	48
4	48
0	2
0	1
0	2
0	0
1	4
0	4
0	4
0	4
4	0
25	0
0	0
2	0
0	0
0	7
0	12
0	7
0	7
0	13
0	11
0	9
0	0
0	0
0	0
0	0
0	0
1	5
0	4
0	3
0	2
0	5
0	0
3	5
0	4
0	5
0	3
0	3
0	2
0	2
1	0
0	6
0	6
3	6
0	6
0	0
21	0
0	0
0	0
1	5
0	5
0	5
0	0
0	0
12	0
0	8
1	8
3	0
0	0
0	0
0	0
0	7
1	7
0	3
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	11
0	0
0	6
0	6
0	6
0	4
0	1
0	0
0	1
0	0
0	3
0	3
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	1
0	1
0	2
0	0
0	0
0	0
2	13
0	13
0	12
2	13
0	0
0	0
6	0
0	1
1	0
0	0
6	6
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	15
0	14
0	16
0	16
0	10
0	4
0	0
0	0
0	0
0	0
1	1
0	1
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	16
0	17
0	18
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
26	0
0	7
0	5
0	5
0	7
0	7
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	8
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	3
0	3
0	0
2	0
4	0
1	0
0	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
11	0
0	0
0	5
0	5
0	5
0	5
0	4
0	0
0	0
0	2
0	2
0	2
35	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	5
0	6
0	5
0	5
0	0
8	0
3	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	4
0	3
0	4
0	3
0	0
0	0
10	0
0	0
0	0
0	0
0	9
4	11
0	8
0	0
0	0
2	0
2	2
0	2
0	0
0	3
0	3
0	1
0	4
0	4
0	4
0	4
0	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
6	0
0	0
0	0
1	5
14	5
0	0
0	3
0	3
0	3
0	0
0	1
0	0
0	0
2	0
0	0
1	3
0	2
0	2
0	0
1	0
0	0
0	3
0	5
0	5
18	0
0	0
0	0
0	0
0	0
1	5
0	5
0	2
0	3
9	0
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
2	24
0	24
0	9
0	9
0	7
0	7
0	3
0	3
3	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	3
0	3
0	3
0	2
0	2
0	0
0	0
0	0
0	3
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	7
0	6
0	0
7	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	0
5	2
0	2
0	0
0	0
0	0
3	10
0	10
0	6
0	0
0	0
0	0
0	0
0	0
0	11
0	13
0	9
0	11
0	7
0	0
0	0
0	0
2	0
0	3
0	3
0	3
0	0
0	0
0	10
0	10
0	5
2	0
0	0
0	0
0	0
3	2
0	2
1	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
0	6
0	0
3	1
0	1
0	3
0	3
0	3
0	3
0	0
0	0
0	0
2	0
13	7
0	7
4	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	6
0	6
0	6
2	5
0	5
0	5
0	3
0	0
1	0
0	0
1	0
0	0
1	0
0	4
0	4
0	4
3	4
0	0
0	0
0	0
0	2
0	8
0	8
0	0
0	0
0	1
0	1
0	1
0	1
0	0
8	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	4
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
1	0
0	5
1	8
0	4
0	4
0	0
0	3
3	3
0	3
0	0
2	0
0	0
0	0
0	0
0	0
1	14
2	8
0	14
0	14
0	4
0	4
0	3
0	3
0	4
0	0
0	0
0	0
0	5
6	5
7	0
7	0
2	11
0	11
2	0
10	29
15	39
0	28
3	8
0	7
0	3
0	8
0	1
0	2
0	0
0	0
0	23
0	21
0	19
0	19
0	0
0	0
1	9
0	9
0	2
0	2
0	0
3	0
0	0
0	0
0	0
0	0
1	5
0	5
0	5
0	6
1	6
10	0
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
5	3
0	0
0	0
0	0
0	0
5	0
1	3
0	3
0	5
0	5
0	4
0	24
0	19
0	16
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
2	8
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	9
0	10
0	10
0	10
0	10
0	9
0	9
0	0
0	1
0	1
0	0
0	0
0	0
3	0
3	0
2	0
0	0
0	0
0	0
0	0
1	90
0	73
0	31
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
12	0
0	4
0	4
0	4
0	4
1	2
0	2
0	7
0	7
0	0
1	1
0	0
2	0
0	5
5	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	14
0	14
0	14
0	8
0	8
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	1
0	1
2	13
0	13
0	13
0	7
0	11
0	11
0	10
0	0
1	0
0	0
0	0
0	0
1	0
0	0
2	1
4	1
0	1
0	1
0	1
0	1
0	1
0	0
8	0
0	0
0	19
0	17
0	17
0	13
2	13
0	1
0	1
0	0
0	0
5	0
3	1
0	1
3	0
0	7
1	8
0	8
0	13
0	12
0	12
0	2
0	2
0	2
0	1
0	1
0	0
0	1
0	6
0	6
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	23
0	1
0	3
0	1
0	3
0	3
0	0
0	0
9	0
0	11
0	11
0	0
0	0
0	0
2	1
0	1
6	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	19
0	19
0	3
0	3
0	0
21	0
0	1
0	1
1	25
0	25
0	21
0	17
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	16
0	16
0	0
2	129
0	129
8	15
0	15
2	0
0	0
0	0
0	5
0	4
0	6
0	5
61	2
0	11
0	11
0	11
0	0
0	9
0	9
0	5
0	14
0	14
0	11
0	11
0	15
6	0
2	1
0	1
0	0
2	12
0	12
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
2	43
0	44
0	33
0	32
1	4
0	4
0	3
9	32
1	0
2	0
2	0
0	0
2	1
0	1
0	14
0	17
0	16
0	11
0	14
0	13
3	6
0	6
0	2
0	1
0	1
0	2
0	2
0	3
0	3
0	8
1	8
0	8
0	1
3	0
0	0
0	0
0	0
0	8
0	8
0	5
0	7
0	3
0	2
0	2
0	2
0	2
0	2
1	0
1	4
0	4
0	0
0	0
0	0
0	0
